rsvp_id,event_id,entity_id,attendee_email,event_name,event_type,event_date,venue,rsvp_status,registered_at
RSVP_000538,EVT_0054,E100730,priya.rao@iitg.ac.in,Guest Lecture - creo cogito,Guest Lecture,2025-11-16T05:47:32.656Z,CC_SERVER,confirmed,2025-10-11T00:22:53.633Z
RSVP_000539,EVT_0054,E100612,nisha.bansal@iitg.ac.in,Sports Tournament - territo textilis,Sports Tournament,2025-11-06T17:32:59.312Z,LAB_301,confirmed,2025-10-22T02:18:59.682Z
RSVP_000540,EVT_0054,E100415,anika.yadav@iitg.ac.in,Festival Celebration - supellex terminatio,Festival Celebration,2026-02-27T16:30:11.679Z,LAB_101,pending,2025-10-10T16:30:48.855Z
RSVP_000541,EVT_0055,E100578,pranav.tiwari@iitg.ac.in,Guest Lecture - cultellus artificiose,Guest Lecture,2026-02-22T06:53:19.095Z,LAB_201,confirmed,2025-10-14T02:25:00.528Z
RSVP_000542,EVT_0055,E100447,vihaan.shah@iitg.ac.in,Sports Tournament - cognomen universe,Sports Tournament,2026-02-24T20:52:01.299Z,AC_301,confirmed,2025-09-27T02:57:39.587Z
RSVP_000543,EVT_0055,E100033,myra.pandey@iitg.ac.in,Conference - amor beatae,Conference,2026-04-24T08:06:32.134Z,GYM_MAIN,confirmed,2025-10-19T21:03:23.085Z
RSVP_000544,EVT_0055,E100814,atharv.reddy@iitg.ac.in,Alumni Meet - derelinquo laboriosam,Alumni Meet,2025-12-13T02:29:19.348Z,AUD_MAIN,confirmed,2025-10-08T03:55:02.702Z
RSVP_000545,EVT_0055,E100683,ananya.bansal@iitg.ac.in,Research Presentation - depromo tribuo,Research Presentation,2026-02-15T11:00:11.197Z,GYM_MAIN,confirmed,2025-10-17T07:12:26.245Z
RSVP_000546,EVT_0055,E100860,ayaan.verma@iitg.ac.in,Sports Tournament - solum amplus,Sports Tournament,2026-04-04T01:00:30.531Z,ADMIN_OFFICE,confirmed,2025-10-25T03:14:30.727Z
RSVP_000547,EVT_0055,E100974,nisha.malhotra@iitg.ac.in,Guest Lecture - terra texo,Guest Lecture,2026-04-21T19:33:32.540Z,LAB_101,confirmed,2025-10-07T16:15:02.577Z
RSVP_000548,EVT_0055,E100186,shaurya.yadav@iitg.ac.in,Technical Workshop - tener torqueo,Technical Workshop,2026-04-23T05:52:58.893Z,LAB_301,confirmed,2025-10-17T12:13:33.710Z
RSVP_000549,EVT_0055,E100136,tara.kumar@iitg.ac.in,Festival Celebration - cito vito,Festival Celebration,2025-12-02T03:22:34.330Z,AC_301,pending,2025-10-16T05:04:34.522Z
RSVP_000550,EVT_0055,E100672,tara.mishra@iitg.ac.in,Festival Celebration - crepusculum beneficium,Festival Celebration,2025-12-27T08:41:58.456Z,AUD_SEMINAR,confirmed,2025-09-24T20:07:03.406Z
RSVP_000551,EVT_0056,E100493,atharv.modi@iitg.ac.in,Alumni Meet - crebro confugo,Alumni Meet,2026-02-04T07:45:14.463Z,HOSTEL_B,confirmed,2025-09-20T07:36:55.593Z
RSVP_000552,EVT_0056,E100727,neha.chopra@iitg.ac.in,Cultural Event - demens suppellex,Cultural Event,2026-03-09T15:55:19.102Z,CAF_MAIN,confirmed,2025-09-27T03:51:16.781Z
RSVP_000553,EVT_0056,E100210,sai.verma@iitg.ac.in,Sports Tournament - harum infit,Sports Tournament,2026-04-23T20:38:38.592Z,CC_SERVER,confirmed,2025-09-30T11:07:00.927Z
RSVP_000554,EVT_0056,E100089,diya.sharma@iitg.ac.in,Sports Tournament - suppellex uxor,Sports Tournament,2026-01-22T01:09:36.304Z,CC_LAB2,pending,2025-10-23T12:08:30.417Z
RSVP_000555,EVT_0056,E100679,ishaan.mishra@iitg.ac.in,Career Fair - paulatim ambulo,Career Fair,2026-02-02T12:34:54.498Z,AC_301,confirmed,2025-09-28T17:24:55.457Z
RSVP_000556,EVT_0056,E100410,nisha.kapoor@iitg.ac.in,Seminar - vinculum summa,Seminar,2025-11-20T10:28:42.471Z,ADMIN_LOBBY,declined,2025-10-20T05:11:58.219Z
RSVP_000557,EVT_0056,E100066,reyansh.singh@iitg.ac.in,Seminar - clibanus tamdiu,Seminar,2025-11-03T19:50:28.500Z,CC_LAB2,confirmed,2025-09-30T10:07:42.974Z
RSVP_000558,EVT_0056,E100063,kavya.tiwari@iitg.ac.in,Seminar - ara speciosus,Seminar,2025-12-03T13:51:36.787Z,GYM_INDOOR,confirmed,2025-10-01T23:52:29.846Z
RSVP_000559,EVT_0056,E100951,anika.agarwal@iitg.ac.in,Seminar - iure adsum,Seminar,2026-04-08T03:07:44.388Z,LIB_L1,declined,2025-10-06T22:15:26.225Z
RSVP_000560,EVT_0056,E100513,nisha.reddy@iitg.ac.in,Cultural Event - viridis vinco,Cultural Event,2026-02-19T08:19:23.749Z,AUD_MAIN,pending,2025-09-23T01:59:40.133Z
RSVP_000561,EVT_0057,E100487,anika.verma@iitg.ac.in,Seminar - cedo acceptus,Seminar,2025-11-24T20:01:26.601Z,LIB_L3,pending,2025-09-22T00:17:20.070Z
RSVP_000562,EVT_0057,E100971,advik.tiwari@iitg.ac.in,Guest Lecture - pax ubi,Guest Lecture,2026-01-05T12:05:08.512Z,HOSTEL_C,confirmed,2025-09-19T22:36:20.297Z
RSVP_000563,EVT_0057,E100105,ayaan.chopra@iitg.ac.in,Sports Tournament - subnecto congregatio,Sports Tournament,2026-01-12T16:13:54.834Z,CC_SERVER,confirmed,2025-10-03T03:59:05.809Z
RSVP_000564,EVT_0057,E100303,ayaan.tiwari@iitg.ac.in,Research Presentation - defessus totam,Research Presentation,2026-03-20T20:13:52.521Z,CAF_FOOD_COURT,confirmed,2025-09-19T09:32:08.614Z
RSVP_000565,EVT_0057,E100327,myra.patel@iitg.ac.in,Technical Workshop - vester theca,Technical Workshop,2026-04-03T20:57:37.008Z,HOSTEL_B,confirmed,2025-09-21T20:50:13.631Z
RSVP_000566,EVT_0057,E100207,ananya.chopra@iitg.ac.in,Festival Celebration - ago sulum,Festival Celebration,2025-12-09T14:30:53.751Z,GYM_MAIN,confirmed,2025-09-27T13:05:21.485Z
RSVP_000567,EVT_0057,E100426,siya.agarwal@iitg.ac.in,Cultural Event - perferendis commemoro,Cultural Event,2026-03-01T22:05:27.211Z,CC_LAB1,confirmed,2025-10-20T21:22:42.472Z
RSVP_000568,EVT_0057,E100943,aditya.chopra@iitg.ac.in,Career Fair - convoco admitto,Career Fair,2025-12-05T15:10:56.113Z,HOSTEL_B,confirmed,2025-09-24T14:17:19.185Z
RSVP_000569,EVT_0057,E100340,krishna.rao@iitg.ac.in,Career Fair - crastinus vergo,Career Fair,2026-04-03T19:56:16.982Z,HOSTEL_C,confirmed,2025-10-12T09:44:27.563Z
RSVP_000570,EVT_0057,E100494,riya.mehta@iitg.ac.in,Seminar - admoveo dedecor,Seminar,2026-03-21T12:40:50.711Z,LAB_102,confirmed,2025-09-26T03:43:07.000Z
RSVP_000571,EVT_0058,E100962,kavya.bansal@iitg.ac.in,Cultural Event - ex adaugeo,Cultural Event,2025-11-24T12:00:55.684Z,LAB_301,confirmed,2025-09-30T12:58:10.738Z
RSVP_000572,EVT_0058,E100782,pranav.pandey@iitg.ac.in,Career Fair - crastinus tubineus,Career Fair,2026-03-22T15:46:24.928Z,HOSTEL_B,pending,2025-09-21T13:16:47.821Z
RSVP_000573,EVT_0058,E100571,sai.mehta@iitg.ac.in,Research Presentation - officiis conculco,Research Presentation,2025-11-17T09:12:21.546Z,HOSTEL_A,confirmed,2025-10-16T17:40:30.335Z
RSVP_000574,EVT_0058,E100222,shaurya.tiwari@iitg.ac.in,Career Fair - utroque tendo,Career Fair,2026-01-06T15:54:59.534Z,LAB_301,declined,2025-10-21T23:34:48.363Z
RSVP_000575,EVT_0058,E100384,siya.arora@iitg.ac.in,Cultural Event - cupiditate et,Cultural Event,2025-11-27T06:36:57.284Z,CAF_FOOD_COURT,confirmed,2025-10-04T06:03:49.174Z
RSVP_000576,EVT_0058,E100773,saanvi.chopra@iitg.ac.in,Sports Tournament - voveo ubi,Sports Tournament,2025-10-29T17:58:33.372Z,HOSTEL_A,confirmed,2025-10-20T21:42:35.736Z
RSVP_000577,EVT_0058,E100246,anika.patel@iitg.ac.in,Alumni Meet - claustrum ustilo,Alumni Meet,2026-03-13T12:15:15.351Z,AC_101,confirmed,2025-10-03T02:04:27.793Z
RSVP_000578,EVT_0058,E100135,aarav.reddy@iitg.ac.in,Guest Lecture - denuo iusto,Guest Lecture,2025-12-07T02:32:02.305Z,CAF_MAIN,pending,2025-09-23T06:35:38.328Z
RSVP_000579,EVT_0058,E100121,kavya.tiwari@iitg.ac.in,Sports Tournament - veritas pecco,Sports Tournament,2026-01-28T09:16:37.826Z,LAB_201,confirmed,2025-10-24T06:08:17.352Z
RSVP_000580,EVT_0058,E100017,ayaan.shah@iitg.ac.in,Research Presentation - nam in,Research Presentation,2026-01-05T11:02:42.642Z,GYM_INDOOR,confirmed,2025-09-30T11:37:12.492Z
RSVP_000581,EVT_0059,E100404,anika.joshi@iitg.ac.in,Conference - congregatio turpis,Conference,2026-03-17T04:12:45.425Z,LIB_L1,pending,2025-10-20T19:15:53.860Z
RSVP_000582,EVT_0059,E100333,diya.desai@iitg.ac.in,Festival Celebration - universe sufficio,Festival Celebration,2026-03-10T09:48:02.127Z,CC_LAB1,confirmed,2025-10-05T22:53:18.137Z
RSVP_000583,EVT_0059,E100177,aarav.sharma@iitg.ac.in,Festival Celebration - via torqueo,Festival Celebration,2026-01-07T02:47:45.478Z,LAB_301,declined,2025-10-09T01:41:44.302Z
RSVP_000584,EVT_0059,E100846,tara.srivastava@iitg.ac.in,Technical Workshop - victoria acidus,Technical Workshop,2026-03-04T03:52:28.850Z,LIB_L1,confirmed,2025-09-30T04:00:10.680Z
RSVP_000585,EVT_0059,E100731,myra.singh@iitg.ac.in,Cultural Event - autus quos,Cultural Event,2025-11-13T14:03:24.066Z,GYM_MAIN,confirmed,2025-10-08T21:44:46.188Z
RSVP_000586,EVT_0059,E100066,reyansh.singh@iitg.ac.in,Alumni Meet - usitas adopto,Alumni Meet,2025-10-28T09:52:11.572Z,CC_LAB2,confirmed,2025-10-22T02:56:10.677Z
RSVP_000587,EVT_0059,E100982,ishaan.verma@iitg.ac.in,Research Presentation - suadeo soleo,Research Presentation,2025-12-11T21:59:21.216Z,CC_LAB2,confirmed,2025-09-29T16:04:29.621Z
RSVP_000588,EVT_0059,E100127,ayaan.bansal@iitg.ac.in,Festival Celebration - facere dedecor,Festival Celebration,2026-01-09T03:42:06.054Z,LIB_L1,confirmed,2025-10-07T00:32:47.016Z
RSVP_000589,EVT_0059,E100400,krishna.mishra@iitg.ac.in,Technical Workshop - teres advoco,Technical Workshop,2025-11-11T20:14:45.541Z,CAF_FOOD_COURT,confirmed,2025-10-05T10:59:48.862Z
RSVP_000590,EVT_0059,E100076,riya.chopra@iitg.ac.in,Career Fair - esse valetudo,Career Fair,2026-01-15T15:49:36.319Z,AUD_MAIN,confirmed,2025-10-16T14:52:58.562Z
RSVP_000591,EVT_0060,E100052,arjun.sharma@iitg.ac.in,Technical Workshop - tum tactus,Technical Workshop,2026-04-06T05:21:21.552Z,LIB_L3,pending,2025-09-26T11:32:45.351Z
RSVP_000592,EVT_0060,E100907,sana.tiwari@iitg.ac.in,Cultural Event - vulticulus somnus,Cultural Event,2026-04-10T19:50:04.619Z,AC_101,confirmed,2025-10-24T14:47:11.943Z
RSVP_000593,EVT_0060,E100948,anika.patel@iitg.ac.in,Sports Tournament - corpus caput,Sports Tournament,2026-02-01T16:08:05.867Z,LIB_L1,confirmed,2025-09-22T12:46:53.893Z
RSVP_000594,EVT_0060,E100831,saanvi.pandey@iitg.ac.in,Research Presentation - aegrotatio viridis,Research Presentation,2025-11-22T19:04:29.709Z,ADMIN_LOBBY,confirmed,2025-10-15T00:05:13.220Z
RSVP_000595,EVT_0060,E100509,priya.shah@iitg.ac.in,Technical Workshop - esse explicabo,Technical Workshop,2026-01-28T02:34:15.455Z,LIB_L2,confirmed,2025-09-25T02:05:32.381Z
RSVP_000596,EVT_0060,E100143,ishaan.mehta@iitg.ac.in,Sports Tournament - ratione ocer,Sports Tournament,2025-10-26T13:20:39.956Z,GYM_MAIN,confirmed,2025-10-08T01:51:02.690Z
RSVP_000597,EVT_0060,E100782,pranav.pandey@iitg.ac.in,Conference - usus corrupti,Conference,2026-02-17T00:18:01.077Z,LIB_L3,confirmed,2025-10-01T13:26:56.935Z
RSVP_000598,EVT_0060,E100099,pranav.kapoor@iitg.ac.in,Conference - subseco via,Conference,2026-03-24T07:19:31.494Z,ADMIN_OFFICE,confirmed,2025-10-10T20:17:46.945Z
RSVP_000599,EVT_0060,E100027,sai.rao@iitg.ac.in,Research Presentation - utrum surculus,Research Presentation,2026-04-24T17:03:49.211Z,AUD_SEMINAR,confirmed,2025-09-25T07:25:47.850Z
RSVP_000600,EVT_0060,E100224,saanvi.chopra@iitg.ac.in,Guest Lecture - carbo tenax,Guest Lecture,2025-12-29T03:38:40.685Z,CAF_MAIN,confirmed,2025-10-18T12:36:10.159Z
RSVP_000601,EVT_0061,E100215,nisha.malhotra@iitg.ac.in,Festival Celebration - cresco adduco,Festival Celebration,2026-02-23T10:02:16.667Z,AC_201,confirmed,2025-10-08T09:27:26.290Z
RSVP_000602,EVT_0061,E100622,vivaan.reddy@iitg.ac.in,Technical Workshop - cattus adhaero,Technical Workshop,2026-04-20T07:09:36.042Z,HOSTEL_B,confirmed,2025-09-26T00:52:23.631Z
RSVP_000603,EVT_0061,E100315,sana.singh@iitg.ac.in,Technical Workshop - vulgaris accusator,Technical Workshop,2026-03-07T22:18:57.747Z,CC_LAB1,confirmed,2025-09-26T01:07:56.013Z
RSVP_000604,EVT_0061,E100171,shaurya.joshi@iitg.ac.in,Conference - tollo adaugeo,Conference,2025-10-27T00:19:16.907Z,CAF_FOOD_COURT,confirmed,2025-10-13T16:45:12.713Z
RSVP_000605,EVT_0061,E100622,vivaan.reddy@iitg.ac.in,Cultural Event - voluptate amoveo,Cultural Event,2026-03-04T10:45:49.473Z,GYM_INDOOR,pending,2025-10-12T05:50:34.208Z
RSVP_000606,EVT_0061,E100688,nisha.agarwal@iitg.ac.in,Festival Celebration - sortitus ex,Festival Celebration,2025-12-07T08:25:17.117Z,HOSTEL_B,confirmed,2025-10-02T18:05:32.093Z
RSVP_000607,EVT_0061,E100856,ayaan.arora@iitg.ac.in,Alumni Meet - deludo adulatio,Alumni Meet,2026-01-29T00:51:50.500Z,AUD_MAIN,confirmed,2025-10-14T23:49:27.256Z
RSVP_000608,EVT_0061,E100383,priya.mishra@iitg.ac.in,Cultural Event - apostolus campana,Cultural Event,2025-12-01T20:23:21.882Z,GYM_MAIN,confirmed,2025-09-25T07:52:29.904Z
RSVP_000609,EVT_0061,E100438,kavya.modi@iitg.ac.in,Sports Tournament - amissio cursim,Sports Tournament,2025-12-10T12:20:42.563Z,AUD_SEMINAR,confirmed,2025-10-23T03:20:54.528Z
RSVP_000610,EVT_0061,E100895,ananya.patel@iitg.ac.in,Research Presentation - ulterius succurro,Research Presentation,2026-01-27T06:13:53.934Z,HOSTEL_A,pending,2025-09-21T16:25:02.128Z
RSVP_000611,EVT_0062,E100208,tara.jain@iitg.ac.in,Technical Workshop - desipio tamen,Technical Workshop,2026-02-11T21:31:44.635Z,CC_LAB1,confirmed,2025-10-03T11:47:34.247Z
RSVP_000612,EVT_0062,E100519,krishna.gupta@iitg.ac.in,Seminar - depereo cohibeo,Seminar,2026-01-30T12:02:47.628Z,CC_LAB1,confirmed,2025-10-04T01:36:07.695Z
RSVP_000613,EVT_0062,E100370,anika.shah@iitg.ac.in,Guest Lecture - cubicularis tantillus,Guest Lecture,2026-02-27T18:21:22.508Z,AC_102,confirmed,2025-10-19T05:33:50.763Z
RSVP_000614,EVT_0062,E100765,sana.malhotra@iitg.ac.in,Sports Tournament - acervus demonstro,Sports Tournament,2026-03-15T14:53:47.284Z,AC_201,confirmed,2025-09-30T08:31:47.555Z
RSVP_000615,EVT_0062,E100002,arjun.jain@iitg.ac.in,Alumni Meet - coma odit,Alumni Meet,2026-02-24T04:56:58.331Z,CAF_MAIN,confirmed,2025-09-24T18:33:57.737Z
RSVP_000616,EVT_0062,E100046,reyansh.pandey@iitg.ac.in,Alumni Meet - pecco aiunt,Alumni Meet,2026-02-03T12:38:17.431Z,HOSTEL_C,confirmed,2025-10-18T02:22:55.758Z
RSVP_000617,EVT_0062,E100679,ishaan.mishra@iitg.ac.in,Career Fair - ex verecundia,Career Fair,2026-04-21T18:58:39.070Z,AC_201,confirmed,2025-09-30T04:24:42.620Z
RSVP_000618,EVT_0062,E100784,pari.kapoor@iitg.ac.in,Cultural Event - volaticus cunctatio,Cultural Event,2026-03-29T04:14:57.875Z,LAB_102,confirmed,2025-10-17T17:18:59.791Z
RSVP_000619,EVT_0062,E100502,riya.joshi@iitg.ac.in,Alumni Meet - consectetur laborum,Alumni Meet,2026-04-16T02:51:37.312Z,CAF_MAIN,confirmed,2025-09-29T12:15:02.689Z
RSVP_000620,EVT_0062,E100760,saanvi.jain@iitg.ac.in,Seminar - tergiversatio collum,Seminar,2025-11-01T15:05:58.462Z,LAB_102,pending,2025-10-14T01:29:45.910Z
RSVP_000621,EVT_0063,E100096,diya.mehta@iitg.ac.in,Conference - voluptates timor,Conference,2026-01-31T07:15:03.414Z,LAB_201,confirmed,2025-09-28T23:05:45.757Z
RSVP_000622,EVT_0063,E100451,diya.pandey@iitg.ac.in,Conference - corrupti benevolentia,Conference,2025-10-27T20:02:22.042Z,CC_LAB1,confirmed,2025-10-20T08:17:51.675Z
RSVP_000623,EVT_0063,E100211,arjun.patel@iitg.ac.in,Alumni Meet - tabesco deorsum,Alumni Meet,2026-03-06T07:18:13.027Z,LIB_ENT,confirmed,2025-10-04T15:24:10.456Z
RSVP_000624,EVT_0063,E100240,shaurya.chopra@iitg.ac.in,Alumni Meet - vociferor adfectus,Alumni Meet,2026-04-15T16:18:51.111Z,LIB_L1,confirmed,2025-10-15T06:37:31.687Z
RSVP_000625,EVT_0063,E100050,reyansh.rao@iitg.ac.in,Research Presentation - vallum necessitatibus,Research Presentation,2026-03-21T17:48:50.374Z,LAB_301,pending,2025-10-07T19:10:37.421Z
RSVP_000626,EVT_0063,E100468,riya.chopra@iitg.ac.in,Alumni Meet - copia illum,Alumni Meet,2025-12-22T18:04:29.354Z,LIB_L3,confirmed,2025-10-13T20:56:24.346Z
RSVP_000627,EVT_0063,E100479,anika.shah@iitg.ac.in,Festival Celebration - incidunt anser,Festival Celebration,2026-03-10T12:18:30.016Z,CC_LAB2,confirmed,2025-09-24T03:49:43.623Z
RSVP_000628,EVT_0063,E100406,tara.shah@iitg.ac.in,Career Fair - auxilium labore,Career Fair,2025-12-16T06:59:16.692Z,HOSTEL_C,confirmed,2025-09-23T01:40:26.990Z
RSVP_000629,EVT_0063,E100349,riya.sharma@iitg.ac.in,Conference - suffoco absque,Conference,2026-03-10T12:18:25.845Z,LIB_L3,confirmed,2025-10-18T06:22:46.085Z
RSVP_000630,EVT_0063,E100319,tara.jain@iitg.ac.in,Cultural Event - infit ipsum,Cultural Event,2025-12-16T17:38:13.905Z,HOSTEL_B,pending,2025-09-26T03:29:29.693Z
RSVP_000631,EVT_0064,E100670,kavya.sharma@iitg.ac.in,Sports Tournament - repudiandae coadunatio,Sports Tournament,2026-02-20T22:20:20.809Z,LIB_L2,confirmed,2025-10-14T23:02:12.202Z
RSVP_000632,EVT_0064,E100776,aditya.yadav@iitg.ac.in,Conference - curo temporibus,Conference,2026-04-23T21:52:12.722Z,AUD_SEMINAR,confirmed,2025-10-18T14:00:27.585Z
RSVP_000633,EVT_0064,E100710,sana.joshi@iitg.ac.in,Guest Lecture - appono rem,Guest Lecture,2026-03-20T13:33:54.465Z,LAB_201,confirmed,2025-09-22T04:50:59.305Z
RSVP_000634,EVT_0064,E100002,arjun.jain@iitg.ac.in,Seminar - labore crepusculum,Seminar,2025-11-18T15:54:28.326Z,CC_LAB2,declined,2025-10-18T01:40:12.278Z
RSVP_000635,EVT_0064,E100634,saanvi.tiwari@iitg.ac.in,Cultural Event - cunctatio una,Cultural Event,2026-03-11T20:45:03.647Z,LAB_301,declined,2025-10-04T20:23:18.121Z
RSVP_000636,EVT_0064,E100601,ishaan.rao@iitg.ac.in,Festival Celebration - theca corroboro,Festival Celebration,2025-12-18T07:59:17.096Z,AC_201,confirmed,2025-10-15T22:07:44.129Z
RSVP_000637,EVT_0064,E100977,sai.agarwal@iitg.ac.in,Festival Celebration - sordeo harum,Festival Celebration,2025-12-09T23:29:22.021Z,LAB_301,pending,2025-10-01T20:19:14.747Z
RSVP_000638,EVT_0064,E100002,arjun.jain@iitg.ac.in,Alumni Meet - una deleniti,Alumni Meet,2025-11-09T03:57:42.937Z,AC_101,confirmed,2025-10-17T09:09:24.260Z
RSVP_000639,EVT_0064,E100785,aarav.pandey@iitg.ac.in,Seminar - spero defluo,Seminar,2026-01-12T07:33:16.321Z,AUD_SEMINAR,pending,2025-10-05T07:38:00.078Z
RSVP_000640,EVT_0064,E100054,aditya.reddy@iitg.ac.in,Seminar - bis videlicet,Seminar,2026-01-03T23:12:02.292Z,AC_102,confirmed,2025-10-19T06:26:56.375Z
RSVP_000641,EVT_0065,E100296,saanvi.rao@iitg.ac.in,Guest Lecture - quam strues,Guest Lecture,2026-01-27T01:52:36.162Z,ADMIN_OFFICE,pending,2025-09-24T16:16:28.087Z
RSVP_000642,EVT_0065,E100750,aarav.desai@iitg.ac.in,Career Fair - expedita venio,Career Fair,2026-02-18T09:54:44.334Z,ADMIN_LOBBY,confirmed,2025-09-24T07:03:41.881Z
RSVP_000643,EVT_0065,E100276,kavya.modi@iitg.ac.in,Cultural Event - virga undique,Cultural Event,2025-11-15T13:27:57.412Z,AC_102,confirmed,2025-10-23T19:55:20.679Z
RSVP_000644,EVT_0065,E100538,sai.srivastava@iitg.ac.in,Festival Celebration - admoneo texo,Festival Celebration,2026-01-26T21:37:43.542Z,CAF_MAIN,confirmed,2025-09-28T17:56:26.714Z
RSVP_000645,EVT_0065,E100084,saanvi.joshi@iitg.ac.in,Technical Workshop - despecto illum,Technical Workshop,2026-02-13T23:26:01.206Z,LIB_L3,confirmed,2025-10-02T18:15:34.106Z
RSVP_000646,EVT_0065,E100165,tara.patel@iitg.ac.in,Conference - aegrus cito,Conference,2026-01-13T18:12:22.959Z,LAB_101,confirmed,2025-10-06T15:42:47.589Z
RSVP_000647,EVT_0065,E100849,neha.malhotra@iitg.ac.in,Alumni Meet - animi aestivus,Alumni Meet,2026-04-19T04:23:11.220Z,AC_201,confirmed,2025-10-17T23:41:04.589Z
RSVP_000648,EVT_0065,E100829,myra.singh@iitg.ac.in,Seminar - tabesco comes,Seminar,2026-01-22T23:35:42.181Z,AC_101,confirmed,2025-10-13T02:04:18.306Z
RSVP_000649,EVT_0065,E100606,neha.patel@iitg.ac.in,Research Presentation - tui uterque,Research Presentation,2026-02-20T10:50:10.358Z,ADMIN_LOBBY,pending,2025-10-04T03:02:15.721Z
RSVP_000650,EVT_0065,E100633,krishna.malhotra@iitg.ac.in,Cultural Event - comedo defero,Cultural Event,2026-04-16T16:26:17.821Z,AC_301,pending,2025-10-24T12:43:21.580Z
RSVP_000651,EVT_0066,E100578,pranav.tiwari@iitg.ac.in,Technical Workshop - ultio copia,Technical Workshop,2026-04-22T03:29:28.721Z,GYM_MAIN,confirmed,2025-09-21T18:10:47.482Z
RSVP_000652,EVT_0066,E100161,saanvi.pandey@iitg.ac.in,Career Fair - cunae bis,Career Fair,2025-11-16T11:28:33.386Z,LAB_102,pending,2025-10-09T18:34:29.735Z
RSVP_000653,EVT_0066,E100958,aarav.sharma@iitg.ac.in,Research Presentation - sub consuasor,Research Presentation,2026-04-26T01:12:47.245Z,LAB_201,confirmed,2025-10-16T08:00:33.710Z
RSVP_000654,EVT_0066,E100066,reyansh.singh@iitg.ac.in,Guest Lecture - speculum atrox,Guest Lecture,2026-02-08T03:36:04.533Z,LAB_101,confirmed,2025-10-02T14:11:58.067Z
RSVP_000655,EVT_0066,E100702,ayaan.arora@iitg.ac.in,Alumni Meet - vapulus tricesimus,Alumni Meet,2025-11-29T23:36:08.107Z,LAB_101,confirmed,2025-10-12T06:39:28.184Z
RSVP_000656,EVT_0066,E100370,anika.shah@iitg.ac.in,Alumni Meet - arma itaque,Alumni Meet,2025-12-31T05:44:12.502Z,LIB_ENT,confirmed,2025-10-19T10:32:56.839Z
RSVP_000657,EVT_0066,E100449,nisha.chopra@iitg.ac.in,Seminar - ustilo correptius,Seminar,2025-11-28T08:30:57.880Z,AUD_MAIN,confirmed,2025-09-28T17:37:30.147Z
RSVP_000658,EVT_0066,E100286,aditya.yadav@iitg.ac.in,Alumni Meet - veniam succedo,Alumni Meet,2025-11-15T06:21:18.156Z,ADMIN_LOBBY,pending,2025-09-22T03:17:58.765Z
RSVP_000659,EVT_0066,E100113,neha.bansal@iitg.ac.in,Career Fair - vinculum vorax,Career Fair,2025-12-09T13:35:54.425Z,GYM_INDOOR,confirmed,2025-09-21T22:06:48.816Z
RSVP_000660,EVT_0066,E100878,ayaan.kapoor@iitg.ac.in,Festival Celebration - bellum tener,Festival Celebration,2026-03-02T22:33:01.124Z,LAB_101,confirmed,2025-10-06T02:07:09.625Z
RSVP_000661,EVT_0067,E100100,ayaan.mehta@iitg.ac.in,Technical Workshop - officia studio,Technical Workshop,2025-11-23T15:56:24.502Z,AC_301,confirmed,2025-09-23T06:43:36.566Z
RSVP_000662,EVT_0067,E100099,pranav.kapoor@iitg.ac.in,Cultural Event - adicio aufero,Cultural Event,2025-11-02T13:51:47.697Z,HOSTEL_C,confirmed,2025-10-24T19:27:44.889Z
RSVP_000663,EVT_0067,E100255,saanvi.kapoor@iitg.ac.in,Career Fair - succurro curia,Career Fair,2025-10-25T21:07:59.441Z,AUD_SEMINAR,confirmed,2025-09-20T11:41:08.485Z
RSVP_000664,EVT_0067,E100779,kavya.shah@iitg.ac.in,Sports Tournament - vulariter aeger,Sports Tournament,2026-03-21T14:59:58.662Z,LAB_201,confirmed,2025-10-01T10:13:27.449Z
RSVP_000665,EVT_0067,E100181,diya.joshi@iitg.ac.in,Sports Tournament - officiis tollo,Sports Tournament,2026-04-01T00:35:46.671Z,ADMIN_LOBBY,declined,2025-10-09T19:56:38.409Z
RSVP_000666,EVT_0067,E100376,saanvi.patel@iitg.ac.in,Research Presentation - cavus tamquam,Research Presentation,2025-11-12T21:28:58.778Z,AUD_MAIN,confirmed,2025-10-20T01:11:32.253Z
RSVP_000667,EVT_0067,E100857,ananya.pandey@iitg.ac.in,Career Fair - altus vel,Career Fair,2026-04-03T12:36:19.366Z,AUD_SEMINAR,confirmed,2025-10-15T09:29:10.458Z
RSVP_000668,EVT_0067,E100831,saanvi.pandey@iitg.ac.in,Guest Lecture - candidus aequus,Guest Lecture,2025-11-25T07:57:09.368Z,GYM_MAIN,confirmed,2025-10-02T10:20:41.508Z
RSVP_000669,EVT_0067,E100549,pari.arora@iitg.ac.in,Conference - abutor collum,Conference,2026-02-13T10:48:48.875Z,AC_301,confirmed,2025-10-01T15:57:25.768Z
RSVP_000670,EVT_0067,E100024,aditya.malhotra@iitg.ac.in,Sports Tournament - denique absorbeo,Sports Tournament,2026-03-24T16:30:25.591Z,HOSTEL_C,confirmed,2025-09-21T16:38:12.759Z
RSVP_000671,EVT_0068,E100857,ananya.pandey@iitg.ac.in,Alumni Meet - tantum auxilium,Alumni Meet,2025-12-15T22:18:12.175Z,HOSTEL_A,pending,2025-10-02T04:45:33.917Z
